NID,Time,EventName,DisasterType,DisasterSubType,Coordinate,Lon,Lat,C_Name,T_Name,Address,situation,DeathNo,MissingNo,InjuredNo,TrappedNo,ShelterNo,CaseStatus,GeometryType,SourceType,CaseInformer,nTWD97_X,nTWD97_Y,WriteDateTime
162827,2016-9-28 20:42,梅姬颱風,基礎設施災情,電力停電,"120.68317,24.246428",120.68317,24.246428,臺中市,神岡區  ,臺中市神岡區民生路 中山路,附近今早曾復電，下午3.4再度停電,0,0,0,0,0,處理中,點,災情查報WEB,,217826.78,2682351.29,42642.41667
162828,2016-9-28 20:42,梅姬颱風,基礎設施災情,電信停話,"120.291576,22.684906",120.291576,22.684906,高雄市,左營區  ,高雄市左營區聖后里店仔頂街26巷,"高雄市左營區聖后里店仔頂街26巷電話線掉落,請派員修復",0,0,0,0,0,待處理,點,災情查報WEB,,177209.06,2509566.09,42642.41667
162829,2016-9-28 20:41,梅姬颱風,基礎設施災情,電力停電,"120.562477,24.243359",120.562477,24.243359,臺中市,沙鹿區  ,臺中市沙鹿區光榮街23號,停電沒水可用，請盡快修復,0,0,0,0,0,處理中,點,災情查報WEB,,205569.53,2682044.53,42642.41667
162833,2016-9-28 20:38,梅姬颱風,基礎設施災情,電力停電,"120.595175,24.350464",120.595175,24.350464,臺中市,大安區  ,臺中市大安區中松路168巷21號,附近約有二十戶尚未復電，且台電人員與當地住戶約下午五點要前往搶修，但至今尚未到場，住戶目前仍在路口等候，建請協助了解並儘速復電。,0,0,0,0,0,待處理,點,災情查報WEB,,208924.54,2693896.73,42642.41667
162838,2016-9-28 20:32,梅姬颱風,基礎設施災情,電力停電,"120.623739,24.135863",120.623739,24.135863,臺中市,南屯區  ,臺中市南屯區環中路四段459之1號,稍早開始停電，該處為營業場所，因停電無法關門，相當緊急。 ,0,0,0,0,0,處理中,點,災情查報WEB,,211758.72,2670121.04,42642.41667
162839,2016-9-28 20:30,梅姬颱風,基礎設施災情,電力停電,"120.700922,24.163056",120.700922,24.163056,臺中市,北屯區  ,臺中市北屯區北興里天祥街225巷31號,北興里天祥街225巷31號停電,0,0,0,0,0,處理中,點,災情查報WEB,,219609.7,2673113.77,42642.41667
162841,2016-9-28 20:29,梅姬颱風,基礎設施災情,電力停電,"120.827052874129,24.2421676043129",120.827053,24.242168,臺中市,東勢區  ,臺中市東勢區東南路200號,住戶停電,0,0,0,0,0,處理中,點,災情查報WEB,,232437.14,2681853.81,42642.41667
162844,2016-9-28 20:26,梅姬颱風,基礎設施災情,電力停電,"120.61204,24.186542",120.61204,24.186542,臺中市,西屯區  ,臺中市西屯區福科路655巷1弄13號,停電(附近有點，該址無電),0,0,0,0,0,處理中,點,災情查報WEB,,210585.23,2675737.04,42642.41667
162846,2016-9-28 20:26,梅姬颱風,基礎設施災情,電力停電,"120.671787,24.193357",120.671787,24.193357,臺中市,北屯區  ,臺中市北屯區后庄路495號,停電近兩天,0,0,0,0,0,處理中,點,災情查報WEB,,216657.04,2676476.27,42642.41667
162847,2016-9-28 20:25,梅姬颱風,基礎設施災情,電力停電,"120.56326126347811,24.24242407374564",120.563261,24.242424,臺中市,沙鹿區  ,台中市沙鹿區福安街48巷36號-停電(報案人表示只有該巷弄沒電其他都有電), 停電,0,0,0,0,0,處理中,點,119消防署派遣系統,,205648.86,2681940.72,42642.41667
162848,2016-9-28 20:25,梅姬颱風,基礎設施災情,電力停電,"120.73055,24.15655",120.73055,24.15655,臺中市,太平區  ,臺中市太平區長安六街75號,該址後連續12間停電，疑似開關未切換導致,0,0,0,0,0,處理中,點,災情查報WEB,,222618.92,2672387.12,42642.41667
162849,2016-9-28 20:25,梅姬颱風,基礎設施災情,電力停電,"120.568062,24.198784",120.568062,24.198784,臺中市,沙鹿區  ,臺中市沙鹿區三鹿里國昌二街60號,附近有電，該址這條街沒電,0,0,0,0,0,處理中,點,災情查報WEB,,206121.43,2677105.97,42642.41667
162852,2016-9-28 20:22,梅姬颱風,基礎設施災情,電力停電,"120.678985,24.193395",120.678985,24.193395,臺中市,北屯區  ,臺中市北屯區后庄路中港巷,台電外包商下午4點已將線路拉好，但卻尚未送電，煩請盡速協助確認,0,0,0,0,0,處理中,點,災情查報WEB,,217388.3,2676478.78,42642.41667
162853,2016-9-28 20:22,梅姬颱風,基礎設施災情,電力停電,"120.550604,24.198459",120.550604,24.198459,臺中市,龍井區  ,臺中市龍井區龍新路２６５巷,電箱電線脫落造成附近住戶停電已30多小時，多次通報未見人員前往查看修復，要求單位盡速派員處理,0,0,0,0,0,處理中,點,災情查報WEB,,204347.81,2677075.56,42642.41667
162854,2016-9-28 20:21,梅姬颱風,基礎設施災情,電力停電,"120.562804,24.242828",120.562804,24.242828,臺中市,沙鹿區  ,臺中市沙鹿區福安街48巷,9月27日下午三點電箱掉落，尚未供電,0,0,0,0,0,處理中,點,災情查報WEB,,205602.55,2681985.61,42642.41667
162857,2016-9-28 20:20,梅姬颱風,基礎設施災情,電力停電,"120.771844,24.130151",120.771844,24.130151,臺中市,太平區  ,臺中市太平區頭汴里北田路260巷23號,停電超過24小時,0,0,0,0,0,處理中,點,災情查報WEB,,226810.41,2669455.97,42642.41667
162858,2016-9-28 20:18,梅姬颱風,基礎設施災情,電力停電,"120.650607,24.171225",120.650607,24.171225,臺中市,西屯區  ,臺中市西屯區櫻花路106號,已停電2天，造成民眾生活極大不便，希望盡速修復。,0,0,0,0,0,處理中,點,災情查報WEB,,214499.24,2674030.34,42642.41667
162860,2016-9-28 20:18,梅姬颱風,基礎設施災情,電力停電,"120.730007873986,24.1879796214329",120.730008,24.18798,臺中市,北屯區  ,臺中市北屯區更生巷45弄44號,停電已2天，建請派員前往修復,0,0,0,0,0,處理中,點,災情查報WEB,,222570.55,2675868.07,42642.41667
162864,2016-9-28 20:16,梅姬颱風,基礎設施災情,電力停電,"120.60119,24.258854",120.60119,24.258854,臺中市,沙鹿區  ,臺中市沙鹿區中航路一段335巷,已停電36小時,0,0,0,0,0,處理中,點,災情查報WEB,,209505.79,2683748.85,42642.41667
162865,2016-9-28 20:16,梅姬颱風,基礎設施災情,電力停電,"120.467564,22.853316",120.467564,22.853316,高雄市,旗山區  ,高雄市旗山區大山里旗南二路,大山里旗南二路100之1號至112號之間停電,0,0,0,0,0,待處理,點,災情查報WEB,,195359.42,2528139.13,42642.41667
162868,2016-9-28 20:15,梅姬颱風,基礎設施災情,電力停電,"120.252409,22.740447",120.252409,22.740447,高雄市,梓官區  ,高雄市梓官區赤東里赤崁東路130巷22號,高雄市梓官區赤東里赤崁東路130巷22號、182巷，民眾通報停電。,0,0,0,0,0,待處理,點,災情查報WEB,,173215.46,2515736.18,42642.41667
162869,2016-9-28 20:15,梅姬颱風,基礎設施災情,電力停電,"120.609956,24.138955",120.609956,24.138955,臺中市,南屯區  ,臺中市南屯區嶺東路32號,住戶停電已有10個小時,0,0,0,0,0,處理中,點,災情查報WEB,,210358.82,2670467.31,42642.41667
162870,2016-9-28 20:14,梅姬颱風,基礎設施災情,電力停電,"120.624416,24.186088",120.624416,24.186088,臺中市,西屯區  ,臺中市西屯區西屯路三段江西厝巷20號,下午四五點恢復電，三小時不到又斷電,0,0,0,0,0,處理中,點,災情查報WEB,,211842.45,2675683.33,42642.41667
162871,2016-9-28 20:14,梅姬颱風,基礎設施災情,自來水停水,"120.728047,24.154467",120.728047,24.154467,臺中市,太平區  ,臺中市太平區長安路275號,未有停水公告，經了解只有減壓，卻完全無水可用，請回覆為何無水可用,0,0,0,0,0,處理中,點,災情查報WEB,,222364.12,2672156.91,42642.41667
162875,2016-9-28 20:12,梅姬颱風,基礎設施災情,電力停電,"120.539921,24.248039",120.539921,24.248039,臺中市,梧棲區  ,臺中市梧棲區台灣大道八段847巷17弄18號,已停電許久,0,0,0,0,0,處理中,點,災情查報WEB,,203280.65,2682570.22,42642.41667
162876,2016-9-28 20:12,梅姬颱風,基礎設施災情,電力停電,"120.681101,24.252295",120.681101,24.252295,臺中市,神岡區  ,臺中市神岡區八德路350號,凌晨已恢復供電，但下午4點左右又停電,0,0,0,0,0,處理中,點,災情查報WEB,,217618.16,2683001.55,42642.41667
162877,2016-9-28 20:12,梅姬颱風,基礎設施災情,電力停電,"120.57496,24.243037",120.57496,24.243037,臺中市,沙鹿區  ,臺中市沙鹿區七賢路339號,住戶停電,0,0,0,0,0,處理中,點,災情查報WEB,,206837.09,2682004.94,42642.41667
162879,2016-9-28 20:10,梅姬颱風,基礎設施災情,電力停電,"120.615533,24.156253",120.615533,24.156253,臺中市,南屯區  ,臺中市南屯區忠勇路131號,附近一帶停電,0,0,0,0,0,處理中,點,災情查報WEB,,210930.89,2672381.52,42642.41667
162882,2016-9-28 20:09,梅姬颱風,基礎設施災情,電力停電,"120.698515,24.248955",120.698515,24.248955,臺中市,神岡區  ,臺中市神岡區中山路24號,晚上有復電後現在又停電,0,0,0,0,0,處理中,點,災情查報WEB,,219385.64,2682627.71,42642.41667
162883,2016-9-28 20:09,梅姬颱風,基礎設施災情,電力停電,"120.591393,24.345914",120.591393,24.345914,臺中市,大安區  ,臺中市大安區興安路336號,陳情人表示大甲區皆供電，僅大安區未供電，住家鐵門無法開啟，自來水亦因馬達沒電無法抽水，無水可用，請盡速修復,0,0,0,0,0,處理中,點,災情查報WEB,,208539.31,2693393.93,42642.41667
162887,2016-9-28 20:08,梅姬颱風,基礎設施災情,電力停電,"120.614578,24.15314",120.614578,24.15314,臺中市,南屯區  ,臺中市南屯區寶山二街159巷9號,昨天中午十二點停電至今，建請儘速復電。,0,0,0,0,0,處理中,點,災情查報WEB,,210832.89,2672037.01,42642.41667
162888,2016-9-28 20:06,梅姬颱風,基礎設施災情,電力停電,"120.590992,24.337985",120.590992,24.337985,臺中市,大安區  ,臺中市大安區福東一路31號,附近已供電，該區未供電,0,0,0,0,0,處理中,點,災情查報WEB,,208496.04,2692515.88,42642.41667
162891,2016-9-28 20:05,梅姬颱風,基礎設施災情,電力停電,"120.664139,24.314144",120.664139,24.314144,臺中市,后里區  ,臺中市后里區太平里四月路56號,附近均已復電，惟該戶還沒有電可用,0,0,0,0,0,處理中,點,災情查報WEB,,215912.3,2689855.53,42642.41667
162892,2016-9-28 20:05,梅姬颱風,基礎設施災情,電力停電,"120.625777,24.11433",120.625777,24.11433,臺中市,南屯區  ,臺中市南屯區黎明路一段中和巷4之12號,停電已兩天,0,0,0,0,0,處理中,點,災情查報WEB,,211959.48,2667735.7,42642.41667
162895,2016-9-28 20:02,梅姬颱風,基礎設施災情,電力停電,"120.574572,24.159434",120.574572,24.159434,臺中市,大肚區  ,臺中市大肚區遊園路1段70巷,遊園路1段70巷18號、72北巷、150巷停電,0,0,0,0,0,處理中,點,災情查報WEB,,206769.5,2672745.86,42642.41667
162896,2016-9-28 20:02,梅姬颱風,基礎設施災情,電力停電,"120.615035,24.1538",120.615035,24.1538,臺中市,南屯區  ,臺中市南屯區五權西路三段90號,九月二八下午來電一下又斷電,0,0,0,0,0,處理中,點,災情查報WEB,,210879.54,2672109.98,42642.41667
162898,2016-9-28 20:01,梅姬颱風,基礎設施災情,電力停電,"120.595459,24.187681",120.595459,24.187681,臺中市,龍井區  ,臺中市龍井區藝術街16巷8弄8號,附近已供電，這區尚未供電,0,0,0,0,0,處理中,點,災情查報WEB,,208901.03,2675867.96,42642.41667
162899,2016-9-28 20:00,梅姬颱風,基礎設施災情,電力停電,"120.550025,24.275839",120.550025,24.275839,臺中市,清水區  ,臺中市清水區中央路55之19號,停電,0,0,0,0,0,處理中,點,災情查報WEB,,204316.62,2685645.81,42642.41667
162901,2016-9-28 19:59,梅姬颱風,基礎設施災情,電力停電,"120.323677,22.628601",120.323677,22.628601,高雄市,苓雅區  ,同慶路,同慶里同慶路全線停電,0,0,0,0,0,待處理,點,災情查報WEB,,180479.21,2503315.86,42642.41667
162905,2016-9-28 19:58,梅姬颱風,基礎設施災情,電力停電,"120.5593,24.235071",120.5593,24.235071,臺中市,沙鹿區  ,臺中市沙鹿區沙田路文武巷,停電已2天，建請派員修復，多次撥打台電客服不通，建請協助。,0,0,0,0,0,處理中,點,災情查報WEB,,205244,2681127.62,42642.41667
162906,2016-9-28 19:57,梅姬颱風,基礎設施災情,電力停電,"120.681949,24.233007",120.681949,24.233007,臺中市,大雅區  ,臺中市大雅區昌平路四段282南十三巷188號,附近大範圍停電已2天,0,0,0,0,0,處理中,點,災情查報WEB,,217699.4,2680865.17,42642.41667
162908,2016-9-28 19:57,梅姬颱風,基礎設施災情,自來水停水,"120.559669,24.273832",120.559669,24.273832,臺中市,清水區  ,臺中市清水區民享五街32號,附近大範圍停水,0,0,0,0,0,處理中,點,災情查報WEB,,205295.03,2685420.4,42642.41667
162909,2016-9-28 19:53,梅姬颱風,基礎設施災情,電力停電,"120.559669,24.273832",120.559669,24.273832,臺中市,清水區  ,臺中市清水區民享五街32號,附近大範圍停電，但民享路已復電,0,0,0,0,0,處理中,點,災情查報WEB,,205295.03,2685420.4,42642.41667
162910,2016-9-28 19:52,梅姬颱風,基礎設施災情,電力停電,"120.620536,24.171587",120.620536,24.171587,臺中市,西屯區  ,臺中市西屯區安和路９９號之２６,停電已2天，建請派員前往修復,0,0,0,0,0,處理中,點,災情查報WEB,,211443.9,2674078.39,42642.41667
162912,2016-9-28 19:51,梅姬颱風,基礎設施災情,電力停電,"120.603727,24.136289",120.603727,24.136289,臺中市,南屯區  ,臺中市南屯區建功路270巷,停電已2天，建請派員前往修復,0,0,0,0,0,處理中,點,災情查報WEB,,209724.91,2670173.83,42642.41667
162913,2016-9-28 19:51,梅姬颱風,基礎設施災情,電力停電,"120.50403446898966,24.08888750299087",120.504034,24.088888,彰化縣,和美鎮  ,彰化縣和美鎮南雷路170巷11號,2016/09/28 19:51:16 - 停電,0,0,0,0,0,待處理,點,119消防署派遣系統,,199573.97,2664956.3,42642.41667
162914,2016-9-28 19:50,梅姬颱風,基礎設施災情,電力停電,"120.611801,24.139765",120.611801,24.139765,臺中市,南屯區  ,臺中市南屯區永春路64號,停電已2天，建請派員前往修復,0,0,0,0,0,處理中,點,災情查報WEB,,210546.58,2670556.5,42642.41667
162916,2016-9-28 19:50,梅姬颱風,基礎設施災情,電力停電,"120.594148,24.139201",120.594148,24.139201,臺中市,南屯區  ,臺中市南屯區中台路 311巷,停電已2天，建請派員前往修復,0,0,0,0,0,處理中,點,災情查報WEB,,208752.27,2670499.12,42642.41667
162917,2016-9-28 19:49,梅姬颱風,基礎設施災情,電力停電,"120.594629,24.139431",120.594629,24.139431,臺中市,南屯區  ,臺中市南屯區中台路306巷,停電已2天，建請派員前往修復,0,0,0,0,0,處理中,點,災情查報WEB,,208801.23,2670524.45,42642.41667
162919,2016-9-28 19:48,梅姬颱風,基礎設施災情,電力停電,"120.597335,24.140301",120.597335,24.140301,臺中市,南屯區  ,臺中市南屯區培德路5-47號,停電已2天，建請派員前往修復,0,0,0,0,0,處理中,點,災情查報WEB,,209076.53,2670620.01,42642.41667
162922,2016-9-28 19:45,梅姬颱風,基礎設施災情,自來水停水,"120.733591,24.157015",120.733591,24.157015,臺中市,太平區  ,臺中市太平區長安路,太平區長安路大範圍停水,0,0,0,0,0,處理中,點,災情查報WEB,,222928.04,2672438.02,42642.41667
162924,2016-9-28 19:45,梅姬颱風,基礎設施災情,電力停電,"120.610362,24.140234",120.610362,24.140234,臺中市,南屯區  ,臺中市南屯區嶺東路80巷19號,已停電超過30小時，希望盡速復電,0,0,0,0,0,處理中,點,災情查報WEB,,210400.48,2670608.85,42642.41667
162928,2016-9-28 19:42,梅姬颱風,基礎設施災情,電力停電,"120.612109,24.138966",120.612109,24.138966,臺中市,南屯區  ,臺中市南屯區義芳街25號,香草天籟社區停電,0,0,0,0,0,處理中,點,災情查報WEB,,210577.64,2670467.92,42642.41667
162929,2016-9-28 19:42,梅姬颱風,基礎設施災情,電力停電,"120.552689,24.274222",120.552689,24.274222,臺中市,清水區  ,臺中市清水區中央路49之6號,停電,0,0,0,0,0,處理中,點,災情查報WEB,,204586.51,2685465.85,42642.41667
162930,2016-9-28 19:41,梅姬颱風,基礎設施災情,電力停電,"120.624255,24.109263",120.624255,24.109263,臺中市,烏日區  ,臺中市烏日區建國路781之2號,停電超過24小時，建請派員修復。撥打台電客服不通，建請協助。,0,0,0,0,0,處理中,點,災情查報WEB,,211803.26,2667174.94,42642.41667
162933,2016-9-28 19:39,梅姬颱風,基礎設施災情,電力停電,"120.447549,22.84274",120.447549,22.84274,高雄市,旗山區  ,高雄市旗山區新光里三龍寺,新光里三龍寺停水停電,0,0,0,0,0,處理中,點,災情查報WEB,,193300.98,2526975.55,42642.41736
162934,2016-9-28 19:39,梅姬颱風,基礎設施災情,電力停電,"120.181141,22.938827",120.181141,22.938827,臺南市,南區   ,臺南市南區明興路656巷,早上停電至今請處理,0,0,0,0,0,待處理,點,災情查報WEB,,166017.11,2537743.2,42642.41736
162936,2016-9-28 19:39,梅姬颱風,基礎設施災情,電力停電,"120.747244,24.193539",120.747244,24.193539,臺中市,北屯區  ,臺中市北屯區東山路2段78之1號(停電),(停電),0,0,0,0,0,處理中,點,災情查報WEB,,224322.75,2676480.5,42642.41736
162939,2016-9-28 19:38,梅姬颱風,基礎設施災情,電力停電,"120.38476,22.687855",120.38476,22.687855,高雄市,鳥松區  ,高雄市鳥松區夢裡里赤山湖3-1號(灣?寺),停電,0,0,0,0,0,待處理,點,災情查報WEB,,186785.4,2509849.98,42642.41736
162943,2016-9-28 19:35,梅姬颱風,基礎設施災情,電力停電,"120.612109,24.138966",120.612109,24.138966,臺中市,南屯區  ,臺中市南屯區春社里義芳街25號,昨天晚上11點開始停電，早上有供電2小時後開始停電，目前還是沒電可用,0,0,0,0,0,處理中,點,災情查報WEB,,210577.64,2670467.92,42642.41736
