NID,Time,EventName,DisasterType,DisasterSubType,Lon,Lat,C_Name,T_Name,situation
166529,2016-9-28 11:20,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.626279,24.183858,臺中市,西屯區  ,臺中市西屯區工業一路58號前電線垂落掉到地面
166530,2016-9-28 11:20,梅姬颱風,積淹水災情,地區積淹水,120.299414,23.589059,雲林縣,北港鎮  ,"牛稠腳82號淹水,需要派車協助清運大型垃圾"
166531,2016-9-28 11:20,梅姬颱風,民生、基礎設施災情,電力停電,120.252208,22.980664,臺南市,仁德區  ,工廠整廠停電
166533,2016-9-28 11:20,梅姬颱風,積淹水災情,地下道積水,121.528358,23.904985,花蓮縣,壽豐鄉  ,鐵路地下道淹水
166541,2016-9-28 11:19,梅姬颱風,民生、基礎設施災情,電力停電,121.5876,25.09732,臺北市,內湖區  ,住家停電，疑似電筒D型開關跳掉，希望人員協助查看並重新開啟。
166543,2016-9-28 11:19,梅姬颱風,道路、隧道災情,土石流阻斷,120.555844,22.982681,高雄市,杉林區  ,新和社區簡易自來水源頭往井子角道路崩塌不能通行
166544,2016-9-28 11:19,梅姬颱風,民生、基礎設施災情,電力停電,120.620536,24.171587,臺中市,西屯區  ,停電過久
166548,2016-9-28 11:19,梅姬颱風,民生、基礎設施災情,電力停電,120.827272,24.255557,臺中市,東勢區  ,電桶爆炸停電。(已修復)
166549,2016-9-28 11:18,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.709689,24.216008,臺中市,潭子區  ,潭子區嘉仁里仁愛路二段206巷11號前電線纜掉落(請台電公司處理)
166551,2016-9-28 11:18,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,121.74275,25.104811,基隆市,暖暖區  ,基隆市暖暖區過港路10巷100-1號(恩寶殿)電線垂落
166554,2016-9-28 11:18,梅姬颱風,民生、基礎設施災情,電力停電,121.5492,25.08141,臺北市,中山區  ,從9/27日早上就開始停電，到9/28日11點17分仍然未恢復供電，希望相關單位盡速處理。
166555,2016-9-28 11:18,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,121.6136,25.06872,臺北市,內湖區  ,電線垂落
166563,2016-9-28 11:17,梅姬颱風,民生、基礎設施災情,電力停電,120.181198,22.938668,臺南市,南區   ,電桿傾斜.電箱欲墬.停電。1999紀先生
166566,2016-9-28 11:17,梅姬颱風,民生、基礎設施災情,電力停電,121.247308,25.103018,桃園市,大園區  ,海口里8鄰，電桿號:南圍幹199
166574,2016-9-28 11:17,梅姬颱風,民生、基礎設施災情,電力停電,120.692469,24.227374,臺中市,潭子區  ,梅姬襲台昨天中午12點開始停電至今未復電，場中有兩座冷凍庫急需供電
166575,2016-9-28 11:17,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.278722,23.587042,雲林縣,北港鎮  ,樹腳8南17.樹腳8南12.樹腳31分8分1.樹腳39分15.路燈編號(過溝11號)110602.路燈編號110630.過溝6號(往土間厝方向)
166578,2016-9-28 11:17,梅姬颱風,民生、基礎設施災情,電力停電,120.697043,24.265123,臺中市,神岡區  ,從下午開始兩點停電，豐洲路689巷30號電線桿產生火花，造成停電原因
169066,2016-9-28 11:14,梅姬颱風,民生、基礎設施災情,電力停電,121.5392,25.05662,臺北市,中山區  ,目前無電，請修復。市民表示上述地點臺北大學校區內停電
166594,2016-9-28 11:14,梅姬颱風,民生、基礎設施災情,電力停電,120.29834,22.724812,高雄市,楠梓區  ,藍田里大學26街989號至1021號。大學25路156號前後，昨晚就停電目前還是停電中，這區域特別會出狀況。
166598,2016-9-28 11:14,梅姬颱風,民生、基礎設施災情,電力停電,120.626323,22.637495,屏東縣,瑪家鄉  ,"瑪家鄉排灣村全村停電請派員處理,謝謝"
166604,2016-9-28 11:14,梅姬颱風,民生、基礎設施災情,電力停電,120.539632,22.65677,屏東縣,麟洛鄉  ,屏東縣麟洛鄉新田村民生路興農巷21號停電
166607,2016-9-28 11:13,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.664211,24.330733,臺中市,外埔區  ,中華電信電線桿傾斜影響交通
166609,2016-9-28 11:13,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.345886,22.708483,高雄市,仁武區  ,"電線被帆布纏繞,恐發生停電"
166610,2016-9-28 11:13,梅姬颱風,民生、基礎設施災情,自來水停水,121.5125,25.14027,臺北市,北投區  ,從早上9點至今(11點10分左右)仍沒有水可以使用，請相關單位查處回復
166612,2016-9-28 11:13,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.622041,23.54346,嘉義縣,梅山鄉  ,1.瑞里村電桿編號35A在崩塌地附近有崩落危險 2.太興村全村沒電.中華電信電桿斷倒(茅仔埔) 3.中華電信電桿工程人員已電話通報已修復(13:50)
166613,2016-9-28 11:13,梅姬颱風,民生、基礎設施災情,電力停電,120.554855,24.071971,彰化縣,彰化市  ,停電
166614,2016-9-28 11:13,梅姬颱風,民生、基礎設施災情,電力停電,121.5481,25.10915,臺北市,士林區  ,住戶停電
166617,2016-9-28 11:13,梅姬颱風,民生、基礎設施災情,變電所、電廠受災,120.647324,24.096648,臺中市,烏日區  ,電線桿旁的變電箱從昨晚開始出現爆炸聲，且出現火花
166619,2016-9-28 11:13,梅姬颱風,民生、基礎設施災情,電力停電,120.332389,22.693803,高雄市,仁武區  ,八德一路173號附近停電
166621,2016-9-28 11:13,梅姬颱風,積淹水災情,道路積淹水,121.5415,24.99277,臺北市,文山區  ,景文街146巷臨15號高爾夫球練習場淹水約230公分
169068,2016-9-28 11:12,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,121.553,25.02419,臺北市,信義區  ,電纜線垂落 電纜線垂落
166625,2016-9-28 11:12,梅姬颱風,積淹水災情,地區積淹水,120.22326,22.916354,臺南市,仁德區  , 
166626,2016-9-28 11:12,梅姬颱風,民生、基礎設施災情,電力停電,121.5146,25.0896,桃園市,     ,案件編號:00423454主旨:停電-新屋區內文：(1999無email，要求個資保密)民眾反映新屋區中華南路１段381巷，整個381巷都停電，要知道何時復電，煩請相關單位協處。
166632,2016-9-28 11:12,梅姬颱風,積淹水災情,房屋積淹水,120.248275,22.936997,臺南市,仁德區  ,淹水約20幾戶
166641,2016-9-28 11:11,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.421557,22.647253,高雄市,大樹區  ,高雄市大樹區九曲里瓦厝街89巷113號右前電桿燒壞。
166643,2016-9-28 11:11,梅姬颱風,積淹水災情,道路積淹水,120.22415,22.923262,臺南市,仁德區  ,全段淹水
166646,2016-9-28 11:11,梅姬颱風,道路、隧道災情,道路落石,120.628378,23.588153,嘉義縣,梅山鄉  ,近古坑鄉樟湖村與本鄉交接處多處落石
166648,2016-9-28 11:11,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,121.743456,25.120742,基隆市,仁愛區  ,電線垂落
166650,2016-9-28 11:11,梅姬颱風,民生、基礎設施災情,自來水停水,121.6183,25.07015,臺北市,內湖區  ,住戶停水
166659,2016-9-28 11:10,梅姬颱風,民生、基礎設施災情,電力停電,120.705231,24.264852,臺中市,神岡區  , 停電
166662,2016-9-28 11:10,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.65392,24.106532,臺中市,烏日區  ,前竹里光明路勤農巷18號電話線斷掉
169069,2016-9-28 11:10,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,121.4956,25.02537,臺北市,萬華區  ,粗電線垂落於1樓高度，上面掛了很多燈籠，會越來越低
166665,2016-9-28 11:10,梅姬颱風,民生、基礎設施災情,電力停電,120.215628,23.05162,臺南市,安南區  ,附近皆停電
166669,2016-9-28 11:10,梅姬颱風,積淹水災情,房屋積淹水,120.224432,23.348841,嘉義縣,義竹鄉  ,整村淹水，停電
166676,2016-9-28 11:09,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.186323,23.677517,雲林縣,臺西鄉  ,村民通報溪頂村53號電線掉落民宅附近
166680,2016-9-28 11:09,梅姬颱風,民生、基礎設施災情,電力停電,120.62967,22.651607,屏東縣,瑪家鄉  ,"瑪家鄉佳義派出所停電中, 請派員處理"
166684,2016-9-28 11:09,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.371222,22.571949,高雄市,小港區  ,松山里營口路太平國小大門前沿線有電線掉落，請協助處理
166686,2016-9-28 11:09,梅姬颱風,積淹水災情,地區積淹水,120.327928,22.7306,高雄市,楠梓區  ,旗楠路524巷2號 前楠梓交流道下積水嚴重
166688,2016-9-28 11:09,梅姬颱風,民生、基礎設施災情,電力停電,120.669416,24.177984,臺中市,北屯區  ,下午兩點開始停電至今 
166694,2016-9-28 11:08,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.504,22.420444,屏東縣,林邊鄉  ,2016/09/28 11:08:53 - 電線桿倒塌
166698,2016-9-28 11:08,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,121.730961,25.088729,基隆市,暖暖區  ,樹倒壓電線，造成電線垂落
166699,2016-9-28 11:08,梅姬颱風,道路、隧道災情,路基流失,121.5356,24.99604,臺北市,中正區  ,坑洞約70*70cm
166701,2016-9-28 11:08,梅姬颱風,民生、基礎設施災情,電力停電,120.557314,24.070672,彰化縣,彰化市  ,停電
166705,2016-9-28 11:07,梅姬颱風,民生、基礎設施災情,自來水停水,121.5908,25.07863,臺北市,內湖區  ,上述地點從昨天下午四點停水到現在今天中午十一點都無水可用
166708,2016-9-28 11:07,梅姬颱風,民生、基礎設施災情,電力停電,121.5146,25.0896,桃園市,     ,案件編號:00423450主旨:通報停電 - 新屋區內文：(1999無email，不清楚可與民眾電話聯繫)民眾通報停電，地點在新屋區中山東路一段400號到500號附近，煩請相關單位協處。
166710,2016-9-28 11:07,梅姬颱風,道路、隧道災情,路基流失,121.5343,25.0446,臺北市,大安區  ,路面坑洞
166714,2016-9-28 11:06,梅姬颱風,民生、基礎設施災情,電力停電,121.5146,25.0896,桃園市,     ,案件編號:00423449主旨:電線垂落、落葉、樹枝。內文：(1999無email)通報龜山區振興路1092巷右邊電線垂落，左邊山壁旁有落葉、樹枝。
166715,2016-9-28 11:06,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.67833,24.168489,臺中市,北區   ,中達里梅川西路與英才路交叉口電線掉落　
169071,2016-9-28 11:06,梅姬颱風,民生、基礎設施災情,電力停電,121.5397,25.17659,臺北市,北投區  ,住家停電
166716,2016-9-28 11:06,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,121.5891,25.03573,臺北市,信義區  ,上述路段有不明電纜線掉落在道路上。
166717,2016-9-28 11:06,梅姬颱風,民生、基礎設施災情,電力停電,120.258719,23.620561,雲林縣,水林鄉  ,蘇秦幹線77電箱爆炸，蘇秦全面停電中
166718,2016-9-28 11:06,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.556232,24.222669,臺中市,沙鹿區  ,反映:沙鹿區天仁街62之6號前方1條電線垂落
166724,2016-9-28 11:05,梅姬颱風,民生、基礎設施災情,電力停電,121.5146,25.0896,桃園市,     ,案件編號:00423448主旨:通報停電內文：(1999無email，不清楚可與民眾聯繫)民眾反應大園區大海裡7鄰21-38號，住家停電，希望盡快復電，請相關單位協助處理。
166725,2016-9-28 11:05,梅姬颱風,民生、基礎設施災情,電力停電,120.667401,24.232521,臺中市,大雅區  ,反映:大雅區民富街83號附近皆停電，建請修復
166727,2016-9-28 11:05,梅姬颱風,民生、基礎設施災情,自來水停水,121.5598,25.04773,臺北市,松山區  ,9/27晚上停水至今
166732,2016-9-28 11:05,梅姬颱風,民生、基礎設施災情,自來水停水,120.62343,24.344418,臺中市,大甲區  ,停水希望儘速供水
166733,2016-9-28 11:05,梅姬颱風,民生、基礎設施災情,電力停電,120.217751,23.028508,臺南市,安南區  ,昨至今仍停電
166738,2016-9-28 11:05,梅姬颱風,民生、基礎設施災情,電力停電,120.720007,24.122351,臺中市,太平區  , 停電
166739,2016-9-28 11:05,梅姬颱風,民生、基礎設施災情,電力停電,120.461956,22.509626,屏東縣,新園鄉  ,10點55分港西善良宮前電力未復電，電桿號碼：2980.BC55，11點已聯繫台電派員處理
166741,2016-9-28 11:04,梅姬颱風,民生、基礎設施災情,電力停電,121.5621,24.98478,臺北市,文山區  ,住戶停電
166742,2016-9-28 11:04,梅姬颱風,民生、基礎設施災情,電力停電,120.697132,24.194551,臺中市,潭子區  ,頭張路二段32號停電(請台電公司處理)11:27又來電告知該段僅剩她家未通電，從昨天下午2:00到現在，鐵捲門沒電打不開。(請台電公司幫忙加速處理) 
166748,2016-9-28 11:04,梅姬颱風,民生、基礎設施災情,電力停電,120.296004,22.813485,高雄市,岡山區  ,為隨里為隨社區全部停電
166750,2016-9-28 11:04,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,121.5112,25.05873,臺北市,大同區  ,延平北路2段200巷口電線掉落
166751,2016-9-28 11:04,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,121.5201,25.05578,臺北市,大同區  ,赤峰街49巷13號-19號纜線脫落
166754,2016-9-28 11:04,梅姬颱風,民生、基礎設施災情,電力停電,120.2301,23.568613,雲林縣,水林鄉  ,雲林縣水林鄉大山村國小南面停電
166755,2016-9-28 11:04,梅姬颱風,民生、基礎設施災情,電力停電,120.665598,24.179071,臺中市,北屯區  , 停電
166759,2016-9-28 11:03,梅姬颱風,民生、基礎設施災情,電力停電,121.199235,25.082356,桃園市,大園區  ,圳頭里7鄰34之3號，電桿號:圳頭分線38之2. B2450AB73
166761,2016-9-28 11:03,梅姬颱風,民生、基礎設施災情,電力停電,121.5495,25.08247,臺北市,中山區  ,整棟大樓停電
166763,2016-9-28 11:03,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,121.6035,25.05389,臺北市,南港區  ,纜線掉落
166764,2016-9-28 11:03,梅姬颱風,民生、基礎設施災情,電力停電,121.065313,24.672556,新竹縣,北埔鄉  ,自9月27日下午2時停電到現在，僅該戶沒電。
166769,2016-9-28 11:03,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.665441,24.273721,臺中市,神岡區  ,浮圳路電線掉落...請派台電處理
166771,2016-9-28 11:02,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,121.5146,25.0896,桃園市,     ,案件編號:00423447主旨:電線垂落內文：(1999無email，不清楚可與民眾電話聯繫)民眾反映平鎮區湧興路80號前，電線垂落，大車經過會碰到，沒有影響到交通，煩請相關單位協處。
166776,2016-9-28 11:02,梅姬颱風,積淹水災情,道路積淹水,120.33991,22.849376,高雄市,阿蓮區  ,"往龍湖庵上坡路段中間,水溝塞住,路面充滿流水 本所已派廠商處置完畢"
166778,2016-9-28 11:02,梅姬颱風,民生、基礎設施災情,電力停電,120.586027,24.186594,臺中市,龍井區  ,龍井區東海里遊園北路沿線，遠東街沿線，藝術北街沿線，國際街253巷沿線，台灣大道五段從312號至322號，以上合計約2500多戶仍未復電，請協處。以上屬於台電西屯所權責。 
166783,2016-9-28 11:02,梅姬颱風,民生、基礎設施災情,電力停電,120.579314,24.190475,臺中市,龍井區  ,停電快兩天
166787,2016-9-28 11:01,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.262166,23.630783,雲林縣,水林鄉  ,後寮村7鄰80號王金來宅旁電線掉落
166793,2016-9-28 11:00,梅姬颱風,民生、基礎設施災情,電力停電,120.512123,23.413451,嘉義縣,中埔鄉  ,多戶停電超過1天(該處供電線路由水上鄉台電管轄)
166795,2016-9-28 11:00,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.352606,22.5584,高雄市,小港區  ,鳳宮里大業北路及中鋼路口（大業北路２號旁）電箱倒臥及電線裸露
166798,2016-9-28 11:00,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.442719,23.788261,雲林縣,西螺鎮  ,福田里新厝電桿編號(張厝23)無電力導致大排抽水站無法運作 請盡速派員復電 避免產生淹水災情
